eagle	Although these birds occupy similar niches, and have traditionally been grouped together, they are not all related: the solitary eagles are related to the black-hawks, and the Philippine eagle to the snake eagles.
eagle	In particular, Zeus was said to have taken the form of an eagle in order to abduct Ganymede
eagle	Among the eagles are some of the largest birds of prey.
eagle	In ancient Sumerian mythology, the mythical king Etana was said to have been carried into heaven by an eagle.
eagle	Eagles are an exceptionally common symbol in heraldry, being considered the "King of Birds" in contrast to the lion, the "King of Beasts".
eagle	The eagle is the patron animal of the ancient Greek god Zeus.
eagle	The heads, wings, and legs of eagles can also be found independently.
eagle	These lists of the top five eagles are based on weight, length, and wingspan, respectively.
eagle	Eagle is a town in Wyoming County, New York.
eagle	The population of cows in Eagle is larger than the human population.
eagle	Eagle was of conventional design for heavy air-to-air missiles of the time, with very low-aspect ratio.
eagle	Eagle was designed to be capable of carrying a W42 nuclear warhead.
eagle	Eagles made his first-team debut for Manchester United on 28 October 2003 as a second-half substitute for Kieran Richardson in an extra-time win away to Leeds United in the League Cup.
eagle	In July 2008, Eagles signed for Burnley on a three-year contract for an undisclosed fee.
eagle	The Eagle is a 1959 Polish war film directed by Leonard Buczkowski.
eagle	ALBtelecom and Eagle invested 150 million Euro, providing job possibilities to around 1000 Albanian professionals, the majority of them women.
eagle	The Eagle is one of the larger pubs in Cambridge, England, on the north side of Bene't Street in the centre of the city.
eagle	Also in 1953 Watson and Crick worked over lunch in the Eagle to draw up a list of the 20 canonical amino acids.
lion	The lion is an apex and keystone predator
lion	In zoos, lions have been bred with tigers to create hybrids for the curiosity of visitors or for scientific purpose.
lion	African lions live in scattered populations across Sub-Saharan Africa.
lion	In southern Europe and Asia, the lion once ranged in regions where climatic conditions supported an abundance of prey.
lion	The lion (Panthera leo) is a species in the family Felidae
lion	Typically, the lion inhabits grasslands and savannas but is absent in dense forests.
lion	Cultural depictions of lions were prominent in the Upper Paleolithic period.
lion	Some lions are "nomads" that range widely and move around sporadically, either in pairs or alone.
lion	One of the most widely recognised animal symbols in human culture, the lion has been extensively depicted in sculptures and paintings, on national flags, and in contemporary films and literature.
lion	Lions and spotted hyenas occupy a similar ecological niche and where they coexist they compete for prey and carrion.
lion	Lion is a 2006 Indian Malayalam-language political thriller film written by Udaykrishna-Sibi K. Thomas and directed by Joshiy.
lion	The Lion bar was originally designed by Alan Norman, experimental confectioner, at a factory in Fawdon, Tyneside, England.
lion	The Lion is a mountain in South West Tasmania.
lion	Speedway returned to Leicester Stadium in 1968, with the formation of the Lions, when Reg Fearman and Ron Wilson moved in the Long Eaton team who had lost their home in 1967.
lion	On 15 August the Lions won their first national trophy when they defeated the Eastbourne Eagles.
lion	The Lion was an automobile built in Adrian, Michigan, United States, by the Lion Motor Car Company from 1909-12.
lion	The Lion had a four-cylinder 40 hp engine, and was available in at least three body types.
lion	In 1985, Lion was struggling and on the verge of shutting down and was sold by Tosco to a partnership of Ergon Refining of Jackson, Mississippi, and a group of local investors.
lion	Lion was an American rock band, best known for the theme song in The Transformers: The Movie (1986).
lion	Lions take on all sorts of various fundraisers to fund these projects.
cat	The cat is similar in anatomy to the other felid species, has a strong flexible body, quick reflexes, sharp teeth and retractable claws adapted to killing small prey.
cat	Female domestic cats can have kittens from spring to late autumn, with litter sizes ranging from two to five kittens.
cat	Cats in Australia have no natural predators except dingoes and wedge-tailed eagles, and as a result they are apex predators where neither the dingo nor the eagle exist.
cat	In the United Kingdom, around 7.3 million cats lived in more than 4.8 million households as of 2019.
cat	During domestication, cats have undergone only minor changes in anatomy and behavior
cat	Cats have protractable and retractable claws.
cat	As of 2017, the domestic cat was the second-most popular pet in the United States by number of pets owned, after freshwater fish.
cat	Cats are small mammals which most commonly refers to the domestic cat, Felis catus, or Felis silvestris catus.
cat	For medical advice and change of air Cats went to England, where he consulted the highest authorities in vain.
cat	Cats retired to the seclusion of his palatial villa "Sorghvliet" ("Fly From Care"), which was surrounded by a vast and sumptuous formal garden.
cat	The Cats were a Dutch rock band formed in Volendam in 1964.
cat	The Cats borrowed money from Jan Buys, who was later to become their manager, and recorded their first singles that immediately entered the charts.
cat	The Cats, previously known as The Hustlin' Kind, were a ska ensemble from Mile End, London.
cat	Subsequent releases by The Cats failed to chart, rendering them as one-hit wonders.
cat	Cats is an upcoming musical fantasy film based on the stage musical of the same name by Lord Andrew Lloyd Webber.
cat	Cats is scheduled for release on December 20, 2019, by Universal Pictures.
